course_id,video_number,video_id,mit_video_title,title_on_youtube,publishing_date,view_count,expected_views
157,20.0,vqFRAWeEcUs,LECTURE 21: HIERARCHY THEOREMS,21. Hierarchy Theorems,2021-10-06 12:44:33+00:00,4520,4796.601570423872
157,21.0,N32bnUliSzo,"LECTURE 22: PROVABLY INTRACTABLE PROBLEMS, ORACLES","22. Provably Intractable Problems, Oracles",2021-10-06 12:44:33+00:00,3036,5110.670767324597
157,22.0,Vp_AzDGQyrA,"LECTURE 23: PROBABILISTIC COMPUTATION, BPP","23. Probabilistic Computation, BPP",2021-10-06 12:44:45+00:00,4147,5120.11565566548
157,23.0,7J1HD9rqEB4,LECTURE 24: PROBABILISTIC COMPUTATION (CONT.),24. Probabilistic Computation (cont.),2021-10-06 12:45:35+00:00,4094,4061.6032960528137
157,24.0,TSI3LR5WZmo,"LECTURE 25: INTERACTIVE PROOF SYSTEMS, IP","25. Interactive Proof Systems, IP",2021-10-06 12:45:17+00:00,4184,3316.518843792082
157,25.0,eEXSv0jChO4,LECTURE 26: CONP ⊆ IP,26. coNP is a subset of IP,2021-10-06 12:45:10+00:00,2760,4026.8843785716863
158,2.0,C_W1adH-NVE,LECTURE 2: INTRODUCTION TO STATISTICS (CONT.),2. Introduction to Statistics (cont.),2017-08-17 20:51:45+00:00,198930,561120.9665255761
158,3.0,TSkDZbGS94k,LECTURE 3: PARAMETRIC INFERENCE,3. Parametric Inference,2017-08-17 20:51:54+00:00,94431,137594.5741412829
158,4.0,rLlZpnT02ZU,LECTURE 4: PARAMETRIC INFERENCE (CONT.) AND MAXIMUM LIKELIHOOD ESTIMATION,4. Parametric Inference (cont.) and Maximum Likelihood Estimation,2017-08-17 20:51:39+00:00,61092,118830.8933336605
158,5.0,0Va2dOLqUfM,LECTURE 5: MAXIMUM LIKELIHOOD ESTIMATION (CONT.),5. Maximum Likelihood Estimation (cont.),2017-08-17 20:51:37+00:00,49479,61524.947640541766
158,6.0,JTbZP0yt9qc,LECTURE 6: MAXIMUM LIKELIHOOD ESTIMATION (CONT.) AND THE METHOD OF MOMENTS,6. Maximum Likelihood Estimation (cont.) and the Method of Moments,2017-08-17 20:51:53+00:00,49430,44145.0250777477
158,7.0,phbw9r1iUDI,LECTURE 7: PARAMETRIC HYPOTHESIS TESTING,7. Parametric Hypothesis Testing,2017-08-17 20:51:48+00:00,44455,44744.2805544068
158,8.0,4HRhg4eUiMo,LECTURE 8: PARAMETRIC HYPOTHESIS TESTING (CONT.),8. Parametric Hypothesis Testing (cont.),2017-08-17 20:51:44+00:00,27534,39347.57280621227
158,9.0,QXkOaifVfW4,LECTURE 9: PARAMETRIC HYPOTHESIS TESTING (CONT.),9. Parametric Hypothesis Testing (cont.),2017-08-17 20:51:53+00:00,23077,29903.519691191363
158,10.0,a66tfLdr6oY,LECTURE 11: PARAMETRIC HYPOTHESIS TESTING (CONT.) AND TESTING GOODNESS OF FIT,11. Parametric Hypothesis Testing (cont.) and Testing Goodness of Fit,2017-08-17 20:51:46+00:00,19252,27516.931533070176
158,11.0,vMaKx9fmJHE,LECTURE 12: TESTING GOODNESS OF FIT (CONT.),12. Testing Goodness of Fit (cont.),2017-08-17 20:51:46+00:00,20776,41827.82916277263
158,12.0,yP1S37BiEsQ,LECTURE 13: REGRESSION,13. Regression,2017-08-17 20:51:37+00:00,53581,29228.148477347142
158,13.0,JBIz7UadY5M,LECTURE 14: REGRESSION (CONT.),14. Regression (cont.),2017-08-17 20:51:52+00:00,17582,35635.09877094632
158,14.0,V4xOdtqic3o,LECTURE 15: REGRESSION (CONT.),15. Regression (cont.),2017-08-17 20:51:55+00:00,13442,56121.60748044398
158,15.0,bFZ-0FH5hfs,LECTURE 17: BAYESIAN STATISTICS,17. Bayesian Statistics,2017-08-17 20:51:40+00:00,194668,15701.784249479262
158,16.0,k2inA31Gups,LECTURE 18: BAYESIAN STATISTICS (CONT.),18. Bayesian Statistics (cont.),2017-08-17 20:51:40+00:00,21501,84888.94427040189
158,17.0,WW3ZJHPwvyg,LECTURE 19: PRINCIPAL COMPONENT ANALYSIS,19. Principal Component Analysis,2017-08-17 20:51:56+00:00,87502,54870.97278477609
158,18.0,a1ZCeFpeW0o,LECTURE 20: PRINCIPAL COMPONENT ANALYSIS (CONT.),20. Principal Component Analysis (cont.),2017-08-17 20:51:41+00:00,20131,48079.53852704361
158,19.0,X-ix97pw0xY,LECTURE 21: GENERALIZED LINEAR MODELS,21. Generalized Linear Models,2017-08-17 20:51:45+00:00,115179,26149.320485596203
158,20.0,mc1y8m9-hOM,LECTURE 22: GENERALIZED LINEAR MODELS (CONT.),22. Generalized Linear Models (cont.),2017-08-17 20:51:39+00:00,25429,86662.67415012805
158,21.0,OYcdw5vOgIc,LECTURE 23: GENERALIZED LINEAR MODELS (CONT.),23. Generalized Linear Models (cont.),2017-08-17 20:51:36+00:00,17521,57301.237769077474
158,22.0,lWW54ts9Ubo,LECTURE 24: GENERALIZED LINEAR MODELS (CONT.),24. Generalized Linear Models (cont.),2017-08-17 20:51:47+00:00,13991,26285.519172022396
160,2.0,9YtmGy-wfE4,LECTURE 2: LINEAR ALGEBRA,2. Linear Algebra,2015-01-06 18:18:56+00:00,308866,953432.1889760816
160,3.0,f9XFM8YLccg,LECTURE 3: PROBABILITY THEORY,3. Probability Theory,2015-04-24 03:26:11+00:00,330474,236788.05053621854
160,4.0,TuTmC8aOQJE,LECTURE 5: STOCHASTIC PROCESSES I,5. Stochastic Processes I,2015-01-06 18:18:58+00:00,770662,182583.17438139836
160,5.0,l1kLCrxL9Hk,LECTURE 6: REGRESSION ANALYSIS,6. Regression Analysis,2015-01-06 18:18:57+00:00,180552,298171.4822356666
160,6.0,92WaNz9mPeY,LECTURE 7: VALUE AT RISK (VAR) MODELS,7. Value At Risk (VAR) Models,2015-01-06 18:18:57+00:00,438090,207737.1756687694
160,7.0,uBeM1FUk4Ps,LECTURE 8: TIME SERIES ANALYSIS I,8. Time Series Analysis I,2015-01-06 18:18:58+00:00,346905,144816.95427509936
160,8.0,cDlbEQz1PQk,LECTURE 9: VOLATILITY MODELING,9. Volatility Modeling,2015-01-06 18:18:58+00:00,152529,380630.3258998638
160,9.0,aga-Tak3c3M,LECTURE 10: REGULARIZED PRICING AND RISK MODELS,10. Regularized Pricing and Risk Models,2015-01-06 18:18:57+00:00,37216,216814.01233789927
160,10.0,_IFUfFuyQlU,LECTURE 11: TIME SERIES ANALYSIS II,11. Time Series Analysis II,2015-01-06 18:18:56+00:00,38312,41908.08720500751
160,11.0,9G1IDAqrWkg,LECTURE 12: TIME SERIES ANALYSIS III,12. Time Series Analysis III,2015-01-06 18:18:56+00:00,32681,38855.15456251883
160,12.0,nmehlS-8b3Y,LECTURE 13: COMMODITY MODELS,13. Commodity Models,2015-01-06 18:18:58+00:00,44316,43957.59644417667
160,13.0,ywl3pq6yc54,LECTURE 14: PORTFOLIO THEORY,14. Portfolio Theory,2015-01-06 18:18:57+00:00,224106,38266.170827865695
160,14.0,ro07evEWbCE,LECTURE 15: FACTOR MODELING,15. Factor Modeling,2015-01-06 18:18:56+00:00,65365,108660.5043907565
160,15.0,8TJQhQ2GZ0Y,LECTURE 16: PORTFOLIO MANAGEMENT,16. Portfolio Management,2015-01-06 18:18:57+00:00,5043025,109142.48680462239
160,16.0,PPl-7_RL0Ko,LECTURE 17: STOCHASTIC PROCESSES II,17. Stochastic Processes II,2015-01-06 18:18:56+00:00,290350,252362.39431005434
160,17.0,Z5yRMMVUC5w,LECTURE 18: ITŌ CALCULUS,18. Itō Calculus,2015-01-06 18:18:57+00:00,264176,162106.58363416966
160,18.0,TnS8kI_KuJc,"LECTURE 19: BLACK-SCHOLES FORMULA, RISK-NEUTRAL VALUATION","19. Black-Scholes Formula, Risk-neutral Valuation",2015-01-06 18:18:57+00:00,193813,361099.04299660295
160,19.0,eG_aRPy1KVE,LECTURE 20: OPTION PRICE AND PROBABILITY DUALITY,20. Option Price and Probability Duality,2015-01-06 18:18:56+00:00,884575,144168.42329314098
160,20.0,qdbkvD4N-us,LECTURE 21: STOCHASTIC DIFFERENTIAL EQUATIONS,21. Stochastic Differential Equations,2015-01-06 18:18:57+00:00,174399,283054.80491372064
160,21.0,55OXxe_ix2o,LECTURE 23: QUANTO CREDIT HEDGING,23. Quanto Credit Hedging,2015-01-06 18:18:56+00:00,186822,310011.49136775394
160,22.0,D2Jn1VrqjWI,LECTURE 24: HJM MODEL FOR INTEREST RATES AND CREDIT,24. HJM Model for Interest Rates and Credit,2015-01-06 18:18:56+00:00,79624,326584.60522573884
160,23.0,vc5dotshPZc,LECTURE 25: ROSS RECOVERY THEOREM,25. Ross Recovery Theorem,2015-01-06 18:18:58+00:00,34421,355159.0527377063
160,24.0,bKmcRfE3I6E,LECTURE 26: INTRODUCTION TO COUNTERPARTY CREDIT RISK,26. Introduction to Counterparty Credit Risk,2015-01-06 18:18:58+00:00,30875,43019.35390606216
170,2.0,uiUZ_KkZr8U,LECTURE 19: STRESS IN COMPOUNDS (CONT.); SENTENCE STRESS AND RHYTHM,"Session 2 | 21F.223 Listening, Speaking, and Pronunciation",2008-04-28 20:31:16+00:00,140224,171001.0247735046
170,3.0,VRMakiEeVJM,LECTURE 20: RHYTHM (CONT.); PROMINENCE,"Session 3 | 21F.223 Listening, Speaking, and Pronunciation",2008-04-28 20:26:08+00:00,88800,86560.48431301287
170,4.0,K7jYPfOSmqk,LECTURE 21: PROMINENCE (CONT.); STUDENT DEBATE,"Session 4 | 21F.223 Listening, Speaking, and Pronunciation",2008-04-28 20:30:03+00:00,58728,88035.79327556232
171,2.0,qi1iullsY-o,SESSION 2,Lec 2 | MIT 21H.931 Seminar in Historical Methods,2008-02-26 20:29:43+00:00,4135,7404.265629914045
172,2.0,vpJba2qIXjs,LECTURE 2: KEATON (2007),2. Keaton (2007),2016-03-16 20:16:57+00:00,47268,234770.8807397031
172,3.0,m4ZuXay_qOo,"LECTURE 3: CHAPLIN, PART I (2007)","3. Chaplin, Part I (2007)",2016-03-16 20:16:58+00:00,41535,30143.78504663737
172,4.0,0jWfHFBLnv0,"LECTURE 4: CHAPLIN, PART II (2007)","4. Chaplin, Part II (2007)",2016-03-16 20:16:57+00:00,20919,27874.113930004656
172,5.0,r67dVaGtBGA,"LECTURE 5: FILM AS GLOBAL & CULTURAL FORM; MONTAGE, MISE EN SCÈNE","5. Film as Global & Cultural Form; Montage, Mise en Scène",2016-03-16 20:17:00+00:00,28873,19135.183736002407
172,6.0,BgozyEIGsuc,"LECTURE 6: GERMAN FILM, MURNAU","6. German Film, Murnau",2016-03-16 20:17:03+00:00,28995,20911.051229490942
172,7.0,NOT1VZrNkMo,LECTURE 7: THE STUDIO ERA,7. The Studio Era,2016-03-16 20:17:03+00:00,21424,25718.92545739928
172,8.0,ilM34q8F6rY,LECTURE 8: THE WORK OF MOVIES; CAPRA & HAWKS,8. The Work of Movies; Capra & Hawks,2016-03-16 20:17:01+00:00,12701,21243.70693710326
172,9.0,vtViG3o2mgg,LECTURE 9: ALFRED HITCHCOCK,9. Alfred Hitchcock,2016-03-16 20:17:03+00:00,21653,11919.854409824802
172,10.0,xt_0iNlUQ2U,"LECTURE 10: SHADOW OF A DOUBT, REAR WINDOW","10. Shadow of a Doubt, Rear Window",2016-03-16 20:17:01+00:00,15354,21644.061063256093
172,11.0,mPCTR32vxWo,LECTURE 11: THE MUSICAL,11. The Musical,2016-03-16 20:16:59+00:00,9333,15256.091954111072
172,12.0,tHttGDNmgKI,LECTURE 12: THE MUSICAL (CONTINUED),12. The Musical (continued),2016-03-16 20:16:59+00:00,6407,13920.741953532171
172,13.0,wAojFJTmsxE,LECTURE 13: THE WESTERN,13. The Western,2016-03-16 20:17:00+00:00,11875,12736.956847402376
172,14.0,oocw6x_kCQs,LECTURE 14: THE WESTERN (CONTINUED),14. The Western (continued),2016-03-16 20:17:00+00:00,7306,11291.688246844225
172,15.0,BWLwSqLZd2o,"LECTURE 15: AMERICAN FILM IN THE 1970S, PART I (2007)","15. American Film in the 1970s, Part I (2007)",2016-03-16 20:16:58+00:00,26715,10111.41110867836
172,16.0,j-F3Sy1nxPA,"LECTURE 16: AMERICAN FILM IN THE 1970S, PART II (2007)","16. American Film in the 1970s, Part II (2007)",2016-03-16 20:16:58+00:00,6792,15735.060223738072
172,17.0,WsEPhUu8kKU,LECTURE 17: JEAN RENOIR AND POETIC REALISM,17. Jean Renoir and Poetic Realism,2016-03-16 20:17:04+00:00,22011,12380.154795877572
172,18.0,eO3RNUAFtDE,LECTURE 18: RENOIR'S GRAND ILLUSION (1937),18. Renoir's Grand Illusion (1937),2016-03-16 20:17:00+00:00,20836,10858.385651911043
172,19.0,Fq0mvAbzUrY,"LECTURE 19: ITALIAN NEOREALISM, PART I (2007)","19. Italian Neorealism, Part I (2007)",2016-03-16 20:16:57+00:00,23466,14151.638322672541
172,20.0,HypQZfQPtYk,"LECTURE 20: ITALIAN NEOREALISM, PART II (2007)","20. Italian Neorealism, Part II (2007)",2016-03-16 20:16:58+00:00,11841,18466.500467065234
172,21.0,flAwb1TmOkQ,"LECTURE 21: TRUFFAUT, THE NOUVELLE VAGUE, THE 400 BLOWS","21. Truffaut, the Nouvelle Vague, The 400 Blows",2016-03-16 20:17:02+00:00,83546,16015.096405289112
172,22.0,6B8FySbsUsM,LECTURE 22: KUROSAWA AND RASHOMON,22. Kurosawa and Rashomon,2016-03-16 20:16:59+00:00,59203,18774.622145799545
172,23.0,lbtrbE_kK_Q,LECTURE 23: SUMMARY PERSPECTIVES - FILM AS ART AND ARTIFACT,23. Summary Perspectives - Film as Art and Artifact,2016-03-16 20:17:00+00:00,8326,35858.93271688119
174,21.0,ySZtBGAaqbM,"LECTURE 22: H. G. WELLS ""THE TIME MACHINE"" AND THE FINAL UTOPIA","Lec 22 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:52+00:00,1318,2191.261116461043
174,2.0,DRYBVzVb_Fg,LECTURE 2: ALICE IN WONDERLAND,"Lec 2 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:51+00:00,5117,1724.087207350981
174,3.0,G3OmGH1rvGc,"LECTURE 3: GENESIS, ARISTOTLE, AND THE EMERGENCE OF WORLD VIEWS","Lec 3 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:52+00:00,4332,1989.4129622543207
174,4.0,h3k4oawOCnw,LECTURE 4: VOLTAIRE AND THE ACCIDENTAL WORLD,"Lec 4 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:52+00:00,2585,2258.7136278409803
174,5.0,Y7NWOuTjWVw,LECTURE 5: HUME'S DIALOGUES: REVEALED RELIGION VS. EMPIRICALLY-BASED RELIGION,"Lec 5 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:52+00:00,2227,1822.2521302485325
174,6.0,sP6ueZ9dJqo,LECTURE 6: PHILO AND THE LIMITS OF ANALOGY,"Lec 6 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:52+00:00,1828,1390.0249415212074
174,7.0,yMjDJdGTCOk,LECTURE 7: WILLIAM PALEY AND HIS LEGACY,"Lec 7 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:52+00:00,1307,2060.2694967544835
174,8.0,pGTaUcG2Woo,"LECTURE 8: ADAM SMITH ""WEALTH OF NATIONS"" (1776): THE IDEA OF AN OECONOMY","Lec 8 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:51+00:00,1716,1789.05766271867
174,9.0,qTmA2LH2vCk,LECTURE 9: MALTHUS AND THE COMPOUND INTEREST WORLD,"Lec 9 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:51+00:00,1079,1548.5424923549006
174,10.0,VYOaj9-2CkU,LECTURE 10: MALTHUS AND THE COMPOUND MIND,"Lec 10 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:51+00:00,988,1325.2857269377935
174,11.0,kakFvp_WsvI,LECTURE 11: DARWIN AND THE ECONOMY OF THE NATURAL WORLD,"Lec 11 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:51+00:00,1182,1198.9818056534075
174,12.0,KS-DHlqHcwo,LECTURE 12: NATURAL SELECTION,"Lec 12 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:52+00:00,1089,1200.2866730084477
174,13.0,7iIkKOSlWoI,LECTURE 13: DARWINIAN SYNTHESIS,"Lec 13 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:52+00:00,1241,1048.4186054848906
174,14.0,N6AbhOVLB9s,"LECTURE 14: DARWIN'S ""THE DESCENT OF MAN"" (1871) AND HUMAN CULTURE","Lec 14 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:51+00:00,1139,1184.5650888705086
174,15.0,uyz1UQEu-kk,"LECTURE 15: NATURALISM AND UTOPIA: SAMUEL BUTLER'S ""EREWHON""","Lec 15 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:51+00:00,1053,1168.8090468879304
174,16.0,7eQ4Xt5mAXQ,LECTURE 16: BUTLER AND TECHNOLOGICAL AUTONOMY,"Lec 16 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:52+00:00,821,1224.684325399338
174,17.0,1ItXXlqK6eE,LECTURE 17: EVOLUTION AND CYBERNETICS,"Lec 17 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:52+00:00,1284,1220.5400841383441
174,18.0,7_N-8cIKjew,LECTURE 18: ALAN TURING AND THE THINKING MACHINE,"Lec 18 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:53+00:00,3160,1100.1072941917264
174,19.0,NH5DNjFMpWA,LECTURE 20: DUALISM AND PERSONALITY IN POST-EVOLUTIONARY FICTION,"Lec 20 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:52+00:00,952,1576.3796669567535
174,20.0,6rjmzV-Wrvg,LECTURE 21: T. H. HUXLEY AND THE TWO STATES,"Lec 21 | MIT 21L.448J Darwin and Design, Fall 2010",2012-07-19 21:03:53+00:00,2040,933.0966726522989
180,2.0,NXrGOd7gdMw,LECTURE 2: RADIATION UTILIZING TECHNOLOGY,2. Radiation Utilizing Technology,2019-09-20 18:58:04+00:00,162841,114117.76401963145
180,3.0,Gd0QPYVYnQg,"LECTURE 3: NUCLEAR MASS AND STABILITY, NUCLEAR REACTIONS AND NOTATION, INTRODUCTION TO CROSS SECTION","3. Nuclear Mass and Stability, Nuclear Reactions and Notation, Introduction to Cross Section",2019-09-20 18:58:04+00:00,85391,102255.9488771678
180,4.0,SgM2wxELF4U,"LECTURE 4: BINDING ENERGY, THE SEMI-EMPIRICAL LIQUID DROP NUCLEAR MODEL, AND MASS PARABOLAS","4. Binding Energy, the Semi-Empirical Liquid Drop Nuclear Model, and Mass Parabolas",2019-09-20 18:58:04+00:00,56628,79827.84501607355
180,5.0,mJ54DfN95Zo,"LECTURE 5: MASS PARABOLAS CONTINUED, STABILITY, AND HALF-LIFE","5. Mass Parabolas Continued, Stability, and Half Life",2019-09-20 18:58:04+00:00,29255,39294.08543262899
180,6.0,kZAFntUFx8I,LECTURE 6: THE Q-EQUATION—THE MOST GENERAL NUCLEAR REACTION,6. The Q-Equation — The Most General Nuclear Reaction,2019-09-20 18:58:04+00:00,32676,25244.305258301076
180,7.0,nAtTW8ZW33s,LECTURE 7: Q-EQUATION CONTINUED AND EXAMPLES,7. Q-Equation Continued and Examples,2019-09-20 18:58:04+00:00,17023,28531.18017508717
180,8.0,YLp8RziRbpg,"LECTURE 8: RADIOACTIVE DECAY—MODES, ENERGETICS, AND TRENDS","8. Radioactive Decay — Modes, Energetics, and Trends",2019-09-20 18:58:04+00:00,31468,59580.575823082094
180,9.0,es6f90JcJ2k,LECTURE 10: RADIOACTIVE DECAY CONTINUED,10. Radioactive Decay Continued,2019-09-20 18:58:04+00:00,52080,24935.84262613997
180,10.0,z_xyx-z6arc,LECTURE 11: RADIOACTIVITY AND SERIES RADIOACTIVE DECAYS,11. Radioactivity and Series Radioactive Decays,2019-09-20 18:58:04+00:00,29505,31611.401477336847
180,11.0,jJSwWRaU9rA,"LECTURE 12: NUMERICAL EXAMPLES OF ACTIVITY, HALF-LIFE, AND SERIES DECAY","12. Numerical Examples of Activity, Half Life, and Series Decay",2019-09-20 18:58:04+00:00,15328,26427.876463512053
180,12.0,ORbfdLUl0ik,"LECTURE 13: PRACTICAL RADIATION COUNTING EXPERIMENTS—SOLID ANGLE, COUNT RATES, UNCERTAINTY, AND HANDS-ON GAMMA COUNTING AND NUCLEAR ACTIVATION ANALYSIS",13. Practical Radiation Counting Experiments,2019-09-20 18:58:04+00:00,36464,68187.84735304234
180,13.0,kjX4HCtlJBY,LECTURE 14: PHOTON INTERACTIONS WITH MATTER I—INTERACTION METHODS AND GAMMA SPECTRAL IDENTIFICATION,14. Photon Interactions with Matter I — Interaction Methods and Gamma Spectral Identification,2019-09-20 18:58:04+00:00,29002,25862.92312662979
180,14.0,qAVtgc3I6ig,"LECTURE 15: PHOTON INTERACTION WITH MATTER II—MORE DETAILS, SHIELDING CALCULATIONS","15. Photon Interaction with Matter II — More Details, Shielding Calculations",2019-09-20 18:58:04+00:00,15876,22893.422747585882
180,15.0,qHPp458m1cs,LECTURE 16: NUCLEAR REACTOR CONSTRUCTION AND OPERATION,16. Nuclear Reactor Construction and Operation,2019-09-26 14:52:54+00:00,1144175,23203.063010316037
180,16.0,kJu5qVfSphw,"LECTURE 17: ION-NUCLEAR INTERACTIONS I—SCATTERING AND STOPPING POWER DERIVATION, ION RANGE","17. Ion-Nuclear Interactions I — Scattering and Stopping Power Derivation, Ion Range",2019-09-20 18:58:04+00:00,23115,86623.41937737452
180,17.0,rsDEuRpOHqs,"LECTURE 18: ION-NUCLEAR INTERACTIONS II—BREMSSTRAHLUNG, X-RAY SPECTRA, CROSS SECTIONS","18. Ion-Nuclear Interactions II — Bremsstrahlung, X-Ray Spectra, Cross Sections",2019-09-20 18:58:04+00:00,26090,34596.54930509959
180,18.0,b2VMwG1MTHg,LECTURE 19: USES OF PHOTON AND ION NUCLEAR INTERACTIONS—CHARACTERIZATION TECHNIQUES,19. Uses of Photon and Ion Nuclear Interactions — Characterization Techniques,2019-09-20 18:58:04+00:00,11435,20300.99522652526
180,19.0,RW2DPHAoXiQ,LECTURE 20: HOW NUCLEAR ENERGY WORKS,20. How Nuclear Energy Works,2019-09-20 18:58:04+00:00,294416,19147.342020533277
180,20.0,3yqpirzxudw,LECTURE 21: NEUTRON TRANSPORT,21. Neutron Transport,2019-09-20 18:58:04+00:00,36627,34976.355272592475
180,21.0,KhT9m9kFzv8,LECTURE 22: SIMPLIFYING NEUTRON TRANSPORT TO NEUTRON DIFFUSION,22. Simplifying Neutron Transport to Neutron Diffusion,2019-09-20 18:58:04+00:00,20220,29969.49141404867
180,22.0,RCSCg40NgD4,"LECTURE 23: SOLVING THE NEUTRON DIFFUSION EQUATION, AND CRITICALITY RELATIONS","23. Solving the Neutron Diffusion Equation, and Criticality Relations",2019-09-20 18:58:04+00:00,19948,29321.122517843858
180,23.0,i3CzkU4Ft9U,"LECTURE 24: TRANSIENTS, FEEDBACK, AND TIME-DEPENDENT NEUTRONICS","24. Transients, Feedback, and Time-Dependent Neutronics",2019-09-20 18:58:04+00:00,11291,26818.354974409423
180,24.0,KWaGHCjsSAM,LECTURE 25: REVIEW OF ALL NUCLEAR INTERACTIONS AND PROBLEM SET 7 HELP,25. Review of All Nuclear Interactions and Problem Set 7 Help,2019-09-20 18:58:04+00:00,7236,95059.84170653956
180,25.0,Ijst4g5KFN0,LECTURE 26: CHERNOBYL—HOW IT HAPPENED,26. Chernobyl — How It Happened,2019-09-20 18:58:04+00:00,2451512,11606.992020058133
180,26.0,CjZjVUWMEz0,LECTURE 27: NUCLEAR MATERIALS—RADIATION DAMAGE AND EFFECTS IN MATTER,27. Nuclear Materials — Radiation Damage and Effects in Matter,2019-09-20 18:58:04+00:00,138804,35084.04729980303
180,27.0,9uqKU5ZDwfM,LECTURE 28: CHERNOBYL TRIP REPORT BY JAKE HECLA,28. Chernobyl Trip Report by Jake Hecla,2019-09-20 18:58:04+00:00,150231,49137.564660265234
180,28.0,UDAuMq-0mEo,LECTURE 29: NUCLEAR MATERIALS SCIENCE CONTINUED,29. Nuclear Materials Science Continued,2019-09-20 18:58:04+00:00,42436,92424.68978557619
180,29.0,Hz7ouec7dKo,"LECTURE 30: RADIATION DOSE, DOSIMETRY, AND BACKGROUND RADIATION","30. Radiation Dose, Dosimetry, and Background Radiation",2019-09-20 18:58:06+00:00,49780,29571.973457109336
180,30.0,kzOFhSJFihI,"LECTURE 31: FRONTIERS IN NUCLEAR MEDICINE, WHERE ONE FINDS IONIZING RADIATION","31. Frontiers in Nuclear Medicine, Where One Finds Ionizing Radiation (Background and Other Sources)",2019-09-20 18:58:04+00:00,14260,28810.92802999314
180,31.0,HfRpkTG7Iow,"LECTURE 32: CHEMICAL AND BIOLOGICAL EFFECTS OF RADIATION, SMELLING NUCLEAR BULLSHIT","32. Chemical and Biological Effects of Radiation, Smelling Nuclear Bullshit",2019-09-20 18:58:04+00:00,88211,24107.651473349953
180,32.0,yYto-sIfHjo,"LECTURE 33: LONG-TERM BIOLOGICAL EFFECTS OF RADIATION, STATISTICS, RADIATION RISK","33. Long-Term Biological Effects of Radiation, Statistics, Radiation Risk",2019-09-20 18:58:04+00:00,56633,32383.447659101294
180,33.0,HSm76SpZl7o,LECTURE 34: RADIATION HORMESIS,34. Radiation Hormesis,2019-09-20 18:58:04+00:00,14683,34797.253752264645
180,34.0,G8LHGY3i01Q,LECTURE 35: FOOD IRRADIATION AND ITS SAFETY,35. Food Irradiation and Its Safety,2019-09-20 18:58:04+00:00,23181,53751.99580816595
182,2.0,uIMVYNzqZL0,LECTURE 2: PROCESS HEAT - MAJOR CHALLENGES,Lecture 2: Process Heat - Major Challenges,2012-07-24 19:05:18+00:00,7953,12084.304129349324
182,3.0,1v4uOjgrru4,LECTURE 3: HYDROGEN AND BIOFUEL PRODUCTION; DESIGN PROCESS,Lecture 3: Hydrogen and Biofuel Production; Design Process,2012-07-24 19:05:18+00:00,11512,6303.42871583706
182,4.0,u9bvzE5Qhjk,LECTURE 4: QUALITY FUNCTION DEPLOYMENT (QFD) AND HOUSE OF QUALITY,Lecture 4: Quality Function Deployment (QFD) and House of Quality,2012-07-24 19:05:18+00:00,354348,8099.955684773511
